Lat,Lon,Original_ID,ordercode,serialno,floor,Service_Time,Freq,Address,Depot_Raw,Node_ID,Order_Count,Nearest_Anchor,Anchor_Type,Anchor_Distance_km,Cluster_ID,Travel_Time,Total_Time
24.8274,121.00759,73832 東鐿營造-府前欣苑,RT202400008841,1560,1,8.0,1x,新竹縣竹北市縣政十一街37號(隔壁鐵皮屋）,5A-平鎮倉,N_0321,1,國1-竹北,N1,1.1489006459862423,13,4.253609426287939,12.25360942628794
24.82796,121.07866,74323 忠謀營造-竹科安家,RT20240000010896,1685,1,8.0,1x,新竹縣新埔鎮中正路386號,5A-平鎮倉,N_0322,1,國1-竹北,N1,6.836682427028348,2,10.000600985067344,18.000600985067344
24.82806,121.29967,50778 綠茵子生活,RT202500003950,1428,1,8.0,1x,桃園市大溪區承恩路385號 (綠善生活農埸),5A-平鎮倉,N_0323,1,國3-大溪,N3,8.098186502098656,4,13.967879771494406,21.967879771494406
24.82836,121.05643,70071 天南營造-聚酯膜廠,RT202500007916,1685,1,32.0,1x,新竹縣新埔鎮文山路亞東段369號,5A-平鎮倉,N_0324,4,國1-竹北,N1,4.383896153545051,2,7.701030339825318,39.701030339825316
24.82842,121.02836,77109 春竹-勝利十三,RT20250000011879,1560,1,16.0,1x,新竹縣竹北市勝利十三街21號,5A-平鎮倉,N_0325,2,國1-竹北,N1,1.3466341632105905,2,6.786591065333747,22.786591065333745
24.82868,121.00224,76945 捷瑞營造-竹北-1,RT202500007494,1560,1,8.0,1x,新竹縣竹北市光明八街122號對面,5A-平鎮倉,N_0326,1,國1-竹北,N1,1.7556083852289237,13,3.3682798613297638,11.368279861329764
24.82872,121.00561,69240 竹富建設-竹北,RT20250000011881,1560,1,8.0,1x,新竹縣竹北市光明八街28號&縣政十三路工地,5A-平鎮倉,N_0327,1,國1-竹北,N1,1.4081715010697298,13,3.86070618688072,11.86070618688072
24.82892,121.16708,72881 捷博-美達工業,RT20250000010942,1690,1,16.0,1x,新竹縣關西鎮東平里大東坑66-2號,5A-平鎮倉,N_0328,2,國3-關西,N3,3.0688975920802397,4,13.745515379898173,29.745515379898173
24.82927,121.03587,66495 京宸-景上居,RT202400007370,1685,1,8.0,1x,新竹縣新埔鎮褒忠路91號(檸檬樹幼兒園對面工地),5A-平鎮倉,N_0329,1,國1-竹北,N1,2.1631396375141123,2,6.876157505737449,14.87615750573745
24.82942,121.03592,66495 京宸-景上居,RT202400003338,1685,1,8.0,1x,新竹縣新埔鎮褒忠路91號(檸檬樹幼兒園對面工地),5A-平鎮倉,N_0330,1,國1-竹北,N1,2.173332620397796,2,6.901522627767946,14.901522627767946
24.82988,121.00797,77198 樺源營造-縣政12街,RT202500008813,1560,1,8.0,1x,新竹縣竹北市縣政十二街46巷5號旁工地,5A-平鎮倉,N_0331,1,國1-竹北,N1,1.2405205506825603,13,4.144187177060911,12.14418717706091
24.83014,121.20242,69371 古炯龍,RT202500004116,1430,1,8.0,1x,桃園市龍潭區高原路285巷105號-檳榔攤(十字弓),5A-平鎮倉,N_0332,1,國3-龍潭,N3,4.19322226535316,4,9.556847396118755,17.556847396118755
24.8302,121.00123,75942 大竣工程-竹北,RT202500002876,1560,1,8.0,1x,新竹縣竹北市中華路145號旁,5A-平鎮倉,N_0333,1,國1-竹北,N1,1.9198796457549485,13,3.098580393021779,11.098580393021779
24.83022,121.02346,77284 均豐工程-緯創A5廠,RT20250000013946,1560,1,16.0,1x,新竹縣竹北市十興路291號,5A-平鎮倉,N_0334,2,國1-竹北,N1,1.0087666625759266,2,7.23337558259177,23.23337558259177
24.8306,120.99876,71513 原美建設股份有限公司,RT20250000012809,1560,1,8.0,1x,新竹縣竹北市光明十一路86巷,5A-平鎮倉,N_0335,1,國1-竹北,N1,2.191207377763439,13,2.706733610542613,10.706733610542614
24.8307,121.02546,77374 巨漢系統-緯創-A5-聯發廠,RT202500009639,1560,1,16.0,1x,新竹縣竹北市十興路291號-緯創-A5-聯發廠,5A-平鎮倉,N_0336,2,國1-竹北,N1,1.2063742534401916,2,7.239875270639693,23.239875270639693
24.83138,121.23672,75547 永曜營造-石園二村,RT20250000013304,1430,1,8.0,1x,桃園市龍潭區八德路(石園二村)-附座標,5A-平鎮倉,N_0337,1,國3-龍潭,N3,3.687991082854713,4,7.921522321866555,15.921522321866554
24.83151,121.26278,72272 明尚-森巴黎15期,RT202500002356,1428,1,8.0,1x,桃園市大溪區福山一路161號對面,5A-平鎮倉,N_0338,1,國3-龍潭,N3,5.5297690445169065,4,9.317128018465338,17.31712801846534
24.83188,121.00458,76806 原美建設-CHICCHIC美,RT202500006990,1560,1,8.0,1x,新竹縣竹北市縣政16街169號旁,5A-平鎮倉,N_0339,1,國1-竹北,N1,1.6767854318681619,13,3.4993081571710705,11.49930815717107
24.83254,121.01211,76688 築陸建設-竹北市,RT202500006379,1560,1,8.0,1x,新竹縣竹北市建國街58號,5A-平鎮倉,N_0340,1,國1-竹北,N1,1.142057768584865,13,4.6745846206991875,12.674584620699187
24.83268,120.95608,77960 建中工程股份有限公司,RT20250000012201,1570,1,8.0,1x,新竹市北區公道五路四段與東大路三段110巷口-電聯定位,5A-平鎮倉,N_0341,1,國1-竹北,N1,6.861013102081264,13,4.883369155595957,12.883369155595958
24.83311,120.95228,77670 廣京營造-公道五路,RT20250000011028,1570,1,8.0,1x,新竹市北區公道五路五段33號旁工地-附圖自行定位,5A-平鎮倉,N_0342,1,國1-竹北,N1,7.2852661084663675,13,5.490599460903276,13.490599460903276
24.83328,121.00998,77511 維邦營造-竹北市建國街,RT20250000010209,1560,1,8.0,1x,新竹縣竹北市建國街150號旁,5A-平鎮倉,N_0343,1,國1-竹北,N1,1.3409246795124716,13,4.3015086151652335,12.301508615165233
24.83339,120.99997,78259 勝展工程行-新崙公園,RT20250000013826,1560,1,32.0,2x,新竹縣竹北市光明六路上-新崙公園-附地標,5A-平鎮倉,N_0344,4,國1-竹北,N1,2.2012180061831828,13,2.691860783002643,34.691860783002646
24.83344,121.03043,75010 國隆營造-新埔,RT20250000013285,1685,1,8.0,1x,新竹縣新埔鎮福祿二街63號旁,5A-平鎮倉,N_0345,1,國1-竹北,N1,1.8274945915384417,2,7.582532863585889,15.58253286358589
24.83389,121.2473,77133 全筑營造-邑金科技,RT202500008544,1430,1,8.0,1x,桃園市龍潭區永昌路24巷9弄16號對面,5A-平鎮倉,N_0346,1,國3-龍潭,N3,4.088602352605371,4,7.854396509146459,15.854396509146458
24.83467,121.03131,73178 富羿營造-樂沐朵2,RT20250000012827,1685,1,8.0,1x,新竹縣新埔鎮福祿七街21號對面,5A-平鎮倉,N_0347,1,國1-竹北,N1,1.988025881427403,5,32.88359631650536,40.88359631650536
24.83504,120.94464,76768 彭建瑄,RT202500006866,1570,1,5.0,1x,新竹市北區東大路３段311-1號,5A-平鎮倉,N_0348,1,國1-竹北,N1,8.155870888725472,13,6.708885712210957,11.708885712210957
24.83516,121.22883,74385 鑫建豪營-富甲三林,RT20250000010255,1430,1,8.0,1x,桃園市龍潭區富華街三林段550號旁,5A-平鎮倉,N_0349,1,國3-龍潭,N3,3.013783959509243,4,7.297041947466226,15.297041947466226
24.83574,121.03254,74677 晁瑭建築-新埔,RT20240000012588,1685,1,8.0,1x,新竹縣新埔鎮福祿八街&福祿十街交叉口,5A-平鎮倉,N_0350,1,國1-竹北,N1,2.1687757234354663,2,7.947492127928463,15.947492127928463
24.83598,121.01606,78260 勝展工程行-竹仁公園,RT20250000013830,1560,1,32.0,2x,新竹縣竹北市文化街-竹仁公園-附地標,5A-平鎮倉,N_0351,4,國1-竹北,N1,1.379004268305618,13,5.23449679605286,37.23449679605286
24.83613,121.27669,70534 香光山寺,RT202500005742,1428,1,8.0,1x,桃園市大溪區頭寮路276巷75-1號-香光山寺,5A-平鎮倉,N_0352,1,國3-大溪,N3,6.340525025072528,4,10.18449429888133,18.18449429888133
24.83722,121.23496,71862 美森原國際有限公司,RT20250000013325,1430,1,8.0,1x,桃園市龍潭區民族路331巷(風之彩社區),5A-平鎮倉,N_0353,1,國3-龍潭,N3,3.017689395682499,4,6.931887472963081,14.93188747296308
24.83738,120.94048,76807 諺茂營造-同#70125,RT202500006992,1570,1,8.0,1x,新竹市北區東大路三段439巷6號對面工地,5A-平鎮倉,N_0354,1,國1-竹北,N1,8.654384576383467,13,7.375517010324639,15.37551701032464
24.83743,121.10242,68301 全日通-新埔,RT20250000011001,1685,1,8.0,1x,新竹縣新埔鎮新龍路98巷33弄10號  （旭源工廠）,5A-平鎮倉,N_0355,1,國3-關西,N3,8.622954949175549,2,14.079024694696658,22.079024694696656
24.83744,121.01396,75639 寶嚴建設-竹北,RT202500001616,1560,1,8.0,1x,新竹縣竹北市文化街176號旁,5A-平鎮倉,N_0356,1,國1-竹北,N1,1.5771451122474225,13,4.8686445508929825,12.868644550892983
24.83759,121.01303,70059 東福營造-文化街,RT202500006450,1560,1,8.0,1x,新竹縣竹北市文化街211號,5A-平鎮倉,N_0357,1,國1-竹北,N1,1.619935783574467,13,4.71280707501061,12.712807075010609
24.8377,121.0052,69555 築誠營造-中華路,RT20250000012778,1560,1,8.0,1x,新竹縣竹北市中華路360號,5A-平鎮倉,N_0358,1,國1-竹北,N1,2.0558338887191785,13,3.4098229379828684,11.409822937982868
24.83823,120.94092,72532 碩美營造-朋晨,RT202400003418,1570,1,8.0,1x,新竹市北區東大路三段570號旁,5A-平鎮倉,N_0359,1,國1-竹北,N1,8.623571615471269,13,7.298921135130844,15.298921135130843
24.83834,121.00795,70836 合石建設-新泰路,RT20230000012009,1560,1,16.0,1x,新竹縣竹北市新泰路71巷7號對面,5A-平鎮倉,N_0360,2,國1-竹北,N1,1.931889310863059,13,3.863244303271546,19.863244303271546
24.83863,121.22853,77615 鑫建豪營-禾浥,RT20250000010730,1430,1,8.0,1x,桃園市龍潭區三林段富華街395巷61號,5A-平鎮倉,N_0361,1,國3-龍潭,N3,2.6305836417942383,4,6.727122192010314,14.727122192010313
24.83907,120.99616,72189 松昀建設-竹北,RT202500009372,1560,1,8.0,1x,新竹縣竹北市華興五街150號正對面,5A-平鎮倉,N_0362,1,國1-竹北,N1,2.9000298647643716,13,1.8996211076927054,9.899621107692706
24.83974,121.00813,71876 寬立堡營造-竹北新泰,RT202500006716,1560,1,8.0,1x,新竹縣竹北市新泰路102號旁工地,5A-平鎮倉,N_0363,1,國1-竹北,N1,2.0551766305373658,13,3.8950890372057914,11.895089037205791
24.84014,121.29501,77999 三邑營造-復興路一段,RT20250000012465,1428,1,8.0,1x,桃園市大溪區復興路一段1097號-停車場工地,5A-平鎮倉,N_0364,1,國3-大溪,N3,6.677325333950025,4,12.186217216576093,20.186217216576093
24.84022,121.2825,76233 時美建設-大溪,RT202500004124,1428,1,8.0,1x,"桃園市大溪區北橫公路176號旁24°50'28.1""N 121°16'57.2""E",5A-平鎮倉,N_0365,1,國3-大溪,N3,6.080039963450232,4,10.46734594526066,18.46734594526066
24.84068,120.99583,77512 辰鴻建設-社南段,RT20250000010212,1560,1,8.0,1x,新竹縣竹北市新國街100號對面,5A-平鎮倉,N_0366,1,國1-竹北,N1,3.037768912282138,13,1.8692942342535686,9.86929423425357
24.84081,120.92885,70709 品益建設-榮濱路,RT202500003256,1570,5,20.0,1x,新竹市北區榮濱路19巷27號,5A-平鎮倉,N_0367,1,台61-新豐,TH61,9.797161149211972,13,9.313555599109534,29.313555599109534
24.84093,120.9287,70709 品益建設-榮濱路,RT202500008589,1570,10,20.0,1x,新竹市北區榮濱路19巷27號,5A-平鎮倉,N_0368,1,台61-新豐,TH61,9.79370391229388,13,9.339234463611072,29.33923446361107
24.84101,120.92867,70709 品益建設-榮濱路,RT20250000010660,1570,1,8.0,1x,新竹市北區榮濱路19巷27號,5A-平鎮倉,N_0369,1,台61-新豐,TH61,9.787603687912053,13,9.344728907598412,17.344728907598412
24.84105,120.93922,74587 崴浚營造-富美路,RT20250000011554,1570,1,8.0,1x,新竹市北區富美路35號,5A-平鎮倉,N_0370,1,國1-竹北,N1,8.871970184954455,13,7.590072946580183,15.590072946580182
24.84168,121.01968,72885 彰京-台元段,RT20250000013705,1560,1,32.0,2x,新竹縣竹北市環北路一段269巷10號旁,5A-平鎮倉,N_0371,4,國1-竹北,N1,2.0241315665056576,13,5.834394205514016,37.834394205514016
24.84242,121.01534,71688 中麟-台元十期,RT202500001580,1560,1,16.0,1x,新竹縣竹北市中山路416號,5A-平鎮倉,N_0372,2,國1-竹北,N1,2.0982241801118073,13,5.127290012997852,21.127290012997854
24.84252,120.99456,74787 群新建設-竹北,RT20240000013032,1560,1,8.0,1x,新竹縣竹北市中正西路375巷&新生街交叉口,5A-平鎮倉,N_0373,1,國1-竹北,N1,3.2761298363348765,13,1.743393093953286,9.743393093953285
24.8428,121.19556,66946 易山-龍潭,RT202500005602,1430,1,8.0,1x,桃園市龍潭區中原路2段170巷附近(附圖),5A-平鎮倉,N_0374,1,國3-龍潭,N3,3.714060618694146,4,8.63158468702889,16.63158468702889
24.843,121.01515,71688 中麟-台元十期,RT202500001584,1560,1,24.0,1x,新竹縣竹北市中山路416號,5A-平鎮倉,N_0375,3,國1-竹北,N1,2.1644331285824165,13,5.108030669057368,29.108030669057367
24.84317,120.97544,75878 新欣建設-僑馥建築,RT202500002623,1560,1,8.0,1x,新竹縣竹北市長園一街73號旁,5A-平鎮倉,N_0376,1,國1-竹北,N1,5.1208066895366375,13,1.7092305406620019,9.709230540662002
24.84319,120.97535,75878 新欣建設-僑馥建築,RT202500006957,1560,1,8.0,1x,新竹縣竹北市長園一街73號旁,5A-平鎮倉,N_0377,1,國1-竹北,N1,5.130796100180064,13,1.7242289628284762,9.724228962828477
24.8436,120.99254,77627 應昇營造有限公司,RT20250000010827,1560,1,8.0,1x,新竹縣竹北市新興一街66號對面工地,5A-平鎮倉,N_0378,1,國1-竹北,N1,3.525471216680627,13,1.5186160530370292,9.518616053037029
24.84362,121.25909,77763 同立營造-三坑里,RT20250000011348,1430,1,8.0,1x,桃園市龍潭區永福路附近,5A-平鎮倉,N_0379,1,國3-龍潭,N3,4.465150510385036,4,7.306094379532821,15.306094379532821
24.84457,121.0206,73211 長見營造-銳發科技,RT20240000010693,1560,1,8.0,1x,新竹縣竹北市環北路一段381號,5A-平鎮倉,N_0380,1,國1-竹北,N1,2.3564716105579304,13,6.0440074454993935,14.044007445499393
24.8447,121.02056,73211 長見營造-銳發科技,RT202400006348,1560,1,8.0,1x,新竹縣竹北市環北路一段381號,5A-平鎮倉,N_0381,1,國1-竹北,N1,2.370020692096359,13,6.040882228425307,14.040882228425307
24.84529,120.93006,73334 京明營造-輕嶼,RT202400006921,1570,1,8.0,1x,新竹市北區東大路四段236巷15號旁,5A-平鎮倉,N_0382,1,台61-新豐,TH61,9.298550136433802,13,9.16926655291628,17.16926655291628
24.84564,121.01494,72397 築誠營造-沿河街,RT20250000010770,1560,1,8.0,1x,新竹縣竹北市沿河街24號旁巷子,5A-平鎮倉,N_0383,1,國1-竹北,N1,2.4583038585914023,13,5.151676226340287,13.151676226340287
24.84565,120.97246,75486 世乾開發-博愛街,RT202500001044,1560,1,8.0,1x,新竹縣竹北市博愛街402號,5A-平鎮倉,N_0384,1,國1-竹北,N1,5.538170516241898,13,2.3389605035005427,10.338960503500543
24.8491,120.99676,73597 駿騰開發-竹北,RT202500007378,1560,1,8.0,1x,新竹縣竹北市環北路三段330巷旁,5A-平鎮倉,N_0385,1,國1-竹北,N1,3.628159531135556,13,2.6284196296803852,10.628419629680385
24.84989,121.01249,77564 田鼎營造-泰和路,RT20250000012050,1560,1,8.0,1x,新竹縣竹北市泰和路184號對面,5A-平鎮倉,N_0386,1,國1-竹北,N1,2.9638822193981884,13,4.970517025463356,12.970517025463355
24.85016,121.22731,77633 王進忠-房子修繕,RT20250000013002,1430,1,8.0,1x,桃園市龍潭區龍吟街23巷2號,5A-平鎮倉,N_0387,1,國3-龍潭,N3,1.3625344406193454,4,4.857386041523,12.857386041523
24.8504,121.24867,76871 世登營造-中科院,RT202500007201,1430,1,40.0,1x,桃園市龍潭區中正路佳安段481號-中科院229館-需要人車換證,5A-平鎮倉,N_0388,5,國3-龍潭,N3,3.097361536629952,4,5.411701642454682,45.41170164245468
24.85101,121.19741,73940 五城營造-宏順塑膠,RT20250000011993,1430,1,8.0,1x,桃園市龍潭區楊銅路一段133巷39號旁,5A-平鎮倉,N_0389,1,國3-龍潭,N3,3.095526543881018,4,7.500282529610808,15.500282529610807
24.85102,121.22699,74091 恩興營造-龍潭,RT20250000013228,1430,1,8.0,1x,桃園市龍潭區中正路三林段118號旁工地,5A-平鎮倉,N_0390,1,國3-龍潭,N3,1.2606875173466912,4,4.727625098484375,12.727625098484374
24.85146,121.20843,75669 誠洲營造-?泰建設住宅新建工程,RT202500001694,1430,1,8.0,1x,桃園市龍潭區(平鎮區)金龍路112巷298號後面,5A-平鎮倉,N_0391,1,國3-龍潭,N3,1.9923057040504082,4,6.10502537532513,14.10502537532513
24.85163,121.03626,74841 實見營造-新埔,RT20250000012439,1685,1,16.0,1x,新竹縣新埔鎮義民路三段500巷160號,5A-平鎮倉,N_0392,2,國1-湖口,N1,2.7920197335076926,13,8.835917165546606,24.835917165546604
24.85337,120.98774,69983 築誠-玖瑭,RT20250000010788,1560,1,8.0,1x,新竹縣竹北市聯興三街236巷123弄20號,5A-平鎮倉,N_0393,1,國1-竹北,N1,4.64980895263533,13,2.468014916616804,10.468014916616804
24.85388,121.2152,76869 鼎碩營造-龍華路,RT202500007198,1430,1,8.0,1x,桃園市龍潭區龍華路526巷98號旁,5A-平鎮倉,N_0394,1,國3-龍潭,N3,1.2397727742995974,4,5.085737858320067,13.085737858320067
24.85448,121.21348,76943 雙晟營造-金龍路,RT202500007481,1430,1,8.0,1x,桃園市龍潭區金龍路170號旁,5A-平鎮倉,N_0395,1,國3-龍潭,N3,1.341481787268481,4,5.178044162112331,13.178044162112332
24.85472,121.21715,72808 鼎璿-龍潭,RT202400004841,1430,1,8.0,1x,桃園市龍潭區龍華路526巷29號,5A-平鎮倉,N_0396,1,國3-龍潭,N3,1.023647470544909,4,4.787422969426205,12.787422969426206
24.85494,121.08047,74692 李政融,RT20250000013242,1685,1,8.0,1x,新竹縣新埔鎮南蛇崎道路-附座標,5A-平鎮倉,N_0397,1,國1-湖口,N1,6.112949444679522,2,13.583994079261819,21.58399407926182
24.85579,121.23257,76529 松信營造-棒壘球場,"RT20250000011128,RT20250000013182",1430,1,32.0,2x,桃園市龍潭區中正路三段239巷-龍潭體育園區棒壘球場-附圖,5A-平鎮倉,N_0398,4,國3-龍潭,N3,1.2340104838095507,4,3.831494822277321,35.83149482227732
24.85739,121.22161,76961 好記營造-大昌路,RT202500007542,1430,1,16.0,1x,桃園市龍潭區大昌路二段518之1號-對面工地,5A-平鎮倉,N_0399,2,國3-龍潭,N3,0.5098397234361598,4,4.027180577397275,20.027180577397274
24.85761,121.26392,77884 盛東工程-龍潭區永福段,RT20250000011765,1430,1,8.0,1x,桃園市龍潭區永福段2002-90地號-附地標,5A-平鎮倉,N_0400,1,國3-大溪,N3,3.8072917688393617,4,6.2599469009264075,14.259946900926408
24.85831,121.25126,74252 潤弘精密-中科院,RT20240000010671,1430,1,32.0,2x,桃園市龍潭區文化路1095號對面,5A-平鎮倉,N_0401,4,國3-龍潭,N3,3.1416686964371596,4,4.58492972355476,36.58492972355476
24.85879,121.28214,76948 亞洲不動產建設有限公司,RT202500007498,1428,1,8.0,1x,桃園市大溪區內柵路一段79巷15號旁工地,5A-平鎮倉,N_0402,1,國3-大溪,N3,4.171857398213754,4,8.855269116651622,16.85526911665162
24.85935,121.21686,73673 信益建築-春園日安,RT202500007989,1430,1,8.0,1x,桃園市龍潭區東龍路42巷底,5A-平鎮倉,N_0403,1,國3-龍潭,N3,0.7470800802684721,4,4.193699895617589,12.193699895617588
24.85956,121.21778,75812 五城-龍華路310,RT202500002346,1430,1,8.0,1x,桃園市龍潭區龍華路310號,5A-平鎮倉,N_0404,1,國3-龍潭,N3,0.643429890425388,4,4.070508895395743,12.070508895395744
24.86114,121.19419,70272 慶瑞營造-龍潭,RT20250000010546,1430,1,8.0,1x,桃園市龍潭區龍新路365號,5A-平鎮倉,N_0405,1,國3-龍潭,N3,3.2165208995543906,4,7.078667059318418,15.078667059318418
24.86162,121.00092,74928 富泰營造-奇鼎二期,RT20250000011962,1540,1,8.0,1x,新竹縣湖口鄉鳳工二街86號,5A-平鎮倉,N_0406,1,國1-湖口,N1,3.5475283895184124,13,4.649473600612213,12.649473600612213
24.86194,120.96457,77330 曾偉俊-鳳崗路三段,RT202500009327,1560,1,8.0,1x,新竹縣竹北市鳳岡路三段196號對面工地-電聯定位,5A-平鎮倉,N_0407,1,台61-新豐,TH61,6.255728833699028,13,5.106004042602053,13.106004042602052
24.86206,121.00332,73708 建銘營造-湖口,RT20250000012847,1540,1,8.0,1x,新竹縣湖口鄉鳳工路1號隔壁,5A-平鎮倉,N_0408,1,國1-湖口,N1,3.2881439844923133,13,4.9486772554795015,12.948677255479502
24.86212,121.25087,62206 長源汽車股份有限公司,RT202500003460,1430,1,8.0,1x,桃園市大溪區(龍潭區)石園路828號附近-電聯帶定位,5A-平鎮倉,N_0409,1,國3-龍潭,N3,3.0759197822888305,4,4.086808986448389,12.08680898644839
24.86218,121.00281,75766 皓鑫工程有限公司,RT202500002143,1540,1,16.0,1x,新竹縣湖口鄉中華路1號旁,5A-平鎮倉,N_0410,2,國1-湖口,N1,3.332240626635014,13,4.9118650339019,20.9118650339019
24.86481,121.06309,76992 宏平工程-湖口營區,RT202500007757,1540,1,16.0,1x,新竹縣湖口鄉湖口營區忠誠門-附座標,5A-平鎮倉,N_0411,2,國1-湖口,N1,3.922206411460507,2,13.68365789861135,29.68365789861135
24.86564,120.9966,77301 漲富工程-三民南路,RT202500009221,1540,1,8.0,1x,新竹縣湖口鄉三民南路162號,5A-平鎮倉,N_0412,1,國1-湖口,N1,3.8273117369184093,13,4.877039226174688,12.877039226174688
24.86631,120.99504,66775 世豐建設-湖口-1686地號,RT202500005066,1540,1,8.0,1x,新竹縣湖口鄉三民一路87號,5A-平鎮倉,N_0413,1,國1-湖口,N1,3.97251035675069,13,4.882199979977954,12.882199979977955
24.86693,121.01632,77987 慶眾工程-辦公棟,RT20250000012372,1540,1,8.0,1x,新竹縣湖口鄉實踐路14號-湖口工業區,5A-平鎮倉,N_0414,1,國1-湖口,N1,1.7701969332302445,13,7.0343015727321285,15.03430157273213
24.86754,121.21518,75011 日鼎營造-龍潭,RT20250000013181,1430,1,8.0,1x,桃園市龍潭區宏遠路16號,5A-平鎮倉,N_0415,1,國3-龍潭,N3,1.0969712408320853,4,3.4904702899408777,11.490470289940877
24.86806,120.99681,68628 順泰營造-湖口,"RT20250000012223,RT20250000012224,RT20250000012226",1540,"1,3,6",56.0,1x,新竹縣湖口鄉大同路4號對面-6F,5A-平鎮倉,N_0416,5,國1-湖口,N1,3.733738065483018,13,5.261314974202793,61.26131497420279
24.86814,120.99619,68628 順泰營造-湖口,RT20250000012225,1540,9,16.0,1x,新竹縣湖口鄉大同路4號對面-9F,5A-平鎮倉,N_0417,1,國1-湖口,N1,3.7986982958686006,13,5.235203802782917,21.235203802782916
24.86836,120.99759,78317 益昇系統科技-力成3E,RT20250000013684,1540,1,16.0,1x,新竹縣湖口鄉自強路16號,5A-平鎮倉,N_0418,2,國1-湖口,N1,3.6418146913307226,13,5.357990696765328,21.357990696765327
24.86853,120.99738,77725 建銘營造-湖口鄉自強路,RT20250000011264,1540,1,8.0,1x,新竹縣湖口鄉自強路16號-近新豐火車站,5A-平鎮倉,N_0419,1,國1-湖口,N1,3.660266188425188,13,5.370173120892188,13.370173120892188
24.86899,121.29275,77958 王祥顏,RT20250000012198,1428,1,8.0,1x,桃園市大溪區復興路一段28巷39號工地-頭寮從三層古道進去,5A-平鎮倉,N_0420,1,國3-大溪,N3,4.049183258753328,4,10.10407498760138,18.10407498760138
24.86905,121.21655,74443 峰裕營造-龍潭,RT20240000011472,1430,1,8.0,1x,桃園市龍潭區百福街68巷,5A-平鎮倉,N_0421,1,國3-龍潭,N3,1.0963188141565428,4,3.164289507760887,11.164289507760888
24.86907,121.00772,77016 富泰-辛耘,RT202500007792,1540,1,8.0,1x,新竹縣湖口鄉中華路14號-新竹客運正對面,5A-平鎮倉,N_0422,1,國1-湖口,N1,2.535610532619606,13,6.319683583124291,14.319683583124291
24.86936,120.99173,76584 富順工程-松林國小,RT20250000012442,1475,1,8.0,1x,新竹縣新豐鄉松林街99號-松林國小對面,5A-平鎮倉,N_0423,1,國1-湖口,N1,4.257385338006157,13,5.210858387465948,13.210858387465947
24.86955,121.02467,72069 韋華-竹北,RT202500008110,1540,1,8.0,1x,新竹縣湖口鄉蘭州四街48-1號,5A-平鎮倉,N_0424,1,國1-湖口,N1,0.8845365462072572,13,8.384375009777603,16.384375009777603
24.86956,121.03653,67759 港洲-湖口營區,"RT20220000014500,RT202400005873",1540,1,216.0,2x,新竹縣湖口鄉勝利路2段350號(湖口營區),5A-平鎮倉,N_0425,27,國1-湖口,N1,1.0458747092635945,13,10.023097584166901,226.0230975841669
24.87086,121.23502,75548 永曜營造-石園三村,RT20250000013251,1430,1,8.0,1x,桃園市龍潭區武漢路85巷(石園三村)-附座標,5A-平鎮倉,N_0426,1,國3-龍潭,N3,1.6623330241361942,4,1.369940670892801,9.3699406708928
24.871,120.98929,73885 湯沛婕-金世紀,RT20250000010944,1475,1,8.0,1x,新竹縣新豐鄉康泰路52號旁,5A-平鎮倉,N_0427,1,國1-湖口,N1,4.499068504003542,13,5.405821407974802,13.405821407974802
24.87124,121.19465,77904 名騰建設-梅龍三街,RT20250000011789,1430,1,16.0,1x,桃園市龍潭區梅龍三街130號旁工地,5A-平鎮倉,N_0428,2,國3-龍潭,N3,3.3368340523971347,4,6.485794206785225,22.485794206785226
24.87132,121.02849,75537 啟洋科技-湖口,RT20250000013153,1540,1,16.0,1x,新竹縣湖口鄉光復路12號,5A-平鎮倉,N_0429,2,國1-湖口,N1,0.517617613182288,13,9.069518250742261,25.069518250742263
24.87151,121.00055,77247 富泰營造-和淞科技,RT202500009216,1540,1,8.0,1x,新竹縣湖口鄉大同路21號,5A-平鎮倉,N_0430,1,國1-湖口,N1,3.2528060467558526,13,6.040406526176864,14.040406526176863
24.87191,121.03753,73606 暐順營造-光復路,"RT20240000015159,RT2025000240",1540,1,16.0,1x,新竹縣湖口鄉光復路15號-旺矽科技,5A-平鎮倉,N_0431,2,國1-湖口,N1,0.9907391229674474,13,10.368956026090428,26.36895602609043
24.8724,121.0372,73606 暐順營造-光復路,RT202400007974,1540,1,16.0,1x,新竹縣湖口鄉光復路15號,5A-平鎮倉,N_0432,2,國1-湖口,N1,0.9343628783493777,13,10.366166846243368,26.366166846243367
24.87315,121.20251,76244 鼎運營造-,RT202500004163,1430,1,8.0,1x,桃園市龍潭區聖亭路八德段10號,5A-平鎮倉,N_0433,1,國3-龍潭,N3,2.620423135570166,4,5.140594674262592,13.14059467426259
24.87357,121.20088,75636 筑睎建設-龍潭,RT202500001610,1430,1,8.0,1x,桃園市龍潭區聖亭路11巷37號,5A-平鎮倉,N_0434,1,國3-龍潭,N3,2.801680399926982,4,5.395908542300389,13.39590854230039
24.87366,121.20844,77115 伯皇營造-龍祥段,RT202500008428,1430,1,8.0,1x,桃園市龍潭區聖亭路300巷208號旁,5A-平鎮倉,N_0435,1,國3-龍潭,N3,2.1045204617335047,4,4.155520984228285,12.155520984228286
24.87388,121.26535,77459 三星-國防大學,RT20250000012052,1428,1,8.0,1x,桃園市大溪區石園路75號-國防大學,5A-平鎮倉,N_0436,1,國3-大溪,N3,2.003963679813795,4,5.470759577874761,13.47075957787476
